INFO  - 2014-04-22 12:00:49.995; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/extraction/lib/apache-mime4j-core-0.7.2.jar' to classloader
INFO  - 2014-04-22 12:00:49.996; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/extraction/lib/apache-mime4j-dom-0.7.2.jar' to classloader
INFO  - 2014-04-22 12:00:49.996; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/extraction/lib/asm-3.1.jar' to classloader
INFO  - 2014-04-22 12:00:49.996; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/extraction/lib/aspectjrt-1.6.11.jar' to classloader
INFO  - 2014-04-22 12:00:49.996; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/extraction/lib/bcmail-jdk15-1.45.jar' to classloader
INFO  - 2014-04-22 12:00:49.997; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/extraction/lib/bcprov-jdk15-1.45.jar' to classloader
INFO  - 2014-04-22 12:00:49.997; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/extraction/lib/boilerpipe-1.1.0.jar' to classloader
INFO  - 2014-04-22 12:00:49.997; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/extraction/lib/commons-compress-1.7.jar' to classloader
INFO  - 2014-04-22 12:00:49.997; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/extraction/lib/dom4j-1.6.1.jar' to classloader
INFO  - 2014-04-22 12:00:49.997; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/extraction/lib/fontbox-1.8.1.jar' to classloader
INFO  - 2014-04-22 12:00:49.998; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/extraction/lib/icu4j-52.1.jar' to classloader
INFO  - 2014-04-22 12:00:49.998; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/extraction/lib/isoparser-1.0-RC-1.jar' to classloader
INFO  - 2014-04-22 12:00:49.998; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/extraction/lib/jdom-1.0.jar' to classloader
INFO  - 2014-04-22 12:00:49.998; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/extraction/lib/jempbox-1.8.1.jar' to classloader
INFO  - 2014-04-22 12:00:49.998; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/extraction/lib/juniversalchardet-1.0.3.jar' to classloader
INFO  - 2014-04-22 12:00:49.999; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/extraction/lib/metadata-extractor-2.6.2.jar' to classloader
INFO  - 2014-04-22 12:00:49.999; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/extraction/lib/netcdf-4.2-min.jar' to classloader
INFO  - 2014-04-22 12:00:49.999; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/extraction/lib/pdfbox-1.8.1.jar' to classloader
INFO  - 2014-04-22 12:00:49.999; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/extraction/lib/poi-3.9.jar' to classloader
INFO  - 2014-04-22 12:00:49.999; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/extraction/lib/poi-ooxml-3.9.jar' to classloader
INFO  - 2014-04-22 12:00:50.000; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/extraction/lib/poi-ooxml-schemas-3.9.jar' to classloader
INFO  - 2014-04-22 12:00:50.000; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/extraction/lib/poi-scratchpad-3.9.jar' to classloader
INFO  - 2014-04-22 12:00:50.000; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/extraction/lib/rome-0.9.jar' to classloader
INFO  - 2014-04-22 12:00:50.000; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/extraction/lib/tagsoup-1.2.1.jar' to classloader
INFO  - 2014-04-22 12:00:50.000; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/extraction/lib/tika-core-1.4.jar' to classloader
INFO  - 2014-04-22 12:00:50.001; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/extraction/lib/tika-parsers-1.4.jar' to classloader
INFO  - 2014-04-22 12:00:50.001; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/extraction/lib/tika-xmp-1.4.jar' to classloader
INFO  - 2014-04-22 12:00:50.001; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/extraction/lib/vorbis-java-core-0.1.jar' to classloader
INFO  - 2014-04-22 12:00:50.001; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/extraction/lib/vorbis-java-tika-0.1.jar' to classloader
INFO  - 2014-04-22 12:00:50.001; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/extraction/lib/xercesImpl-2.9.1.jar' to classloader
INFO  - 2014-04-22 12:00:50.002; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/extraction/lib/xmlbeans-2.3.0.jar' to classloader
INFO  - 2014-04-22 12:00:50.002; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/extraction/lib/xmpcore-5.1.2.jar' to classloader
INFO  - 2014-04-22 12:00:50.002; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/extraction/lib/xz-1.0.jar' to classloader
INFO  - 2014-04-22 12:00:50.004; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/dist/solr-cell-4.7.2.jar' to classloader
INFO  - 2014-04-22 12:00:50.004; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/clustering/lib/attributes-binder-1.2.0.jar' to classloader
INFO  - 2014-04-22 12:00:50.005; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/clustering/lib/carrot2-mini-3.8.0.jar' to classloader
INFO  - 2014-04-22 12:00:50.005; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/clustering/lib/hppc-0.5.2.jar' to classloader
INFO  - 2014-04-22 12:00:50.005; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/clustering/lib/jackson-core-asl-1.9.13.jar' to classloader
INFO  - 2014-04-22 12:00:50.005; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/clustering/lib/jackson-mapper-asl-1.9.13.jar' to classloader
INFO  - 2014-04-22 12:00:50.006; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/clustering/lib/mahout-collections-1.0.jar' to classloader
INFO  - 2014-04-22 12:00:50.006; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/clustering/lib/mahout-math-0.6.jar' to classloader
INFO  - 2014-04-22 12:00:50.006; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/clustering/lib/simple-xml-2.7.jar' to classloader
INFO  - 2014-04-22 12:00:50.007; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/dist/solr-clustering-4.7.2.jar' to classloader
INFO  - 2014-04-22 12:00:50.007; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/langid/lib/jsonic-1.2.7.jar' to classloader
INFO  - 2014-04-22 12:00:50.007; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/langid/lib/langdetect-1.1-20120112.jar' to classloader
INFO  - 2014-04-22 12:00:50.008; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/dist/solr-langid-4.7.2.jar' to classloader
INFO  - 2014-04-22 12:00:50.009; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/velocity/lib/commons-beanutils-1.7.0.jar' to classloader
INFO  - 2014-04-22 12:00:50.009; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/velocity/lib/commons-collections-3.2.1.jar' to classloader
INFO  - 2014-04-22 12:00:50.009; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/velocity/lib/velocity-1.7.jar' to classloader
INFO  - 2014-04-22 12:00:50.009; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/contrib/velocity/lib/velocity-tools-2.0.jar' to classloader
INFO  - 2014-04-22 12:00:50.010; org.apache.solr.core.SolrResourceLoader; Adding 'file:/Users/ssdeepa/misc/videos/solr-4.7.2/dist/solr-velocity-4.7.2.jar' to classloader
INFO  - 2014-04-22 12:00:51.729; org.apache.solr.update.SolrIndexConfig; IndexWriter infoStream solr logging is enabled
INFO  - 2014-04-22 12:00:51.734; org.apache.solr.core.SolrConfig; Using Lucene MatchVersion: LUCENE_47
INFO  - 2014-04-22 12:00:51.854; org.apache.solr.core.SolrConfig; Loaded SolrConfig: solrconfig.xml
INFO  - 2014-04-22 12:00:51.866; org.apache.solr.schema.IndexSchema; Reading Solr Schema from schema.xml
INFO  - 2014-04-22 12:00:51.923; org.apache.solr.schema.IndexSchema; [collection1] Schema name=example
INFO  - 2014-04-22 12:00:52.437; org.apache.solr.schema.IndexSchema; unique key field: id
INFO  - 2014-04-22 12:00:52.685; org.apache.solr.schema.FileExchangeRateProvider; Reloading exchange rates from file currency.xml
INFO  - 2014-04-22 12:00:52.701; org.apache.solr.schema.FileExchangeRateProvider; Reloading exchange rates from file currency.xml
INFO  - 2014-04-22 12:00:53.027; org.apache.solr.core.SolrCore; solr.NRTCachingDirectoryFactory
INFO  - 2014-04-22 12:00:53.033; org.apache.solr.core.SolrCore; [collection1] Opening new SolrCore at /Users/ssdeepa/misc/videos/solr-4.7.2/example/solr/collection1/, dataDir=/Users/ssdeepa/misc/videos/solr-4.7.2/example/solr/collection1/data/
INFO  - 2014-04-22 12:00:53.035; org.apache.solr.core.JmxMonitoredMap; No JMX servers found, not exposing Solr information with JMX.
INFO  - 2014-04-22 12:00:53.039; org.apache.solr.core.SolrCore; [collection1] Added SolrEventListener for newSearcher: org.apache.solr.core.QuerySenderListener{queries=[]}
INFO  - 2014-04-22 12:00:53.039; org.apache.solr.core.SolrCore; [collection1] Added SolrEventListener for firstSearcher: org.apache.solr.core.QuerySenderListener{queries=[{q=static firstSearcher warming in solrconfig.xml}]}
INFO  - 2014-04-22 12:00:53.049; org.apache.solr.core.CachingDirectoryFactory; return new directory for /Users/ssdeepa/misc/videos/solr-4.7.2/example/solr/collection1/data
INFO  - 2014-04-22 12:00:53.049; org.apache.solr.core.SolrCore; New index directory detected: old=null new=/Users/ssdeepa/misc/videos/solr-4.7.2/example/solr/collection1/data/index/
WARN  - 2014-04-22 12:00:53.050; org.apache.solr.core.SolrCore; [collection1] Solr index directory '/Users/ssdeepa/misc/videos/solr-4.7.2/example/solr/collection1/data/index' doesn't exist. Creating new index...
INFO  - 2014-04-22 12:00:53.056; org.apache.solr.core.CachingDirectoryFactory; return new directory for /Users/ssdeepa/misc/videos/solr-4.7.2/example/solr/collection1/data/index
INFO  - 2014-04-22 12:00:53.143; org.apache.solr.core.SolrDeletionPolicy; SolrDeletionPolicy.onCommit: commits: num=1
	commit{dir=NRTCachingDirectory(NIOFSDirectory@/Users/ssdeepa/misc/videos/solr-4.7.2/example/solr/collection1/data/index lockFactory=NativeFSLockFactory@/Users/ssdeepa/misc/videos/solr-4.7.2/example/solr/collection1/data/index; maxCacheMB=48.0 maxMergeSizeMB=4.0),segFN=segments_1,generation=1}
INFO  - 2014-04-22 12:00:53.144; org.apache.solr.core.SolrDeletionPolicy; newest commit generation = 1
INFO  - 2014-04-22 12:00:53.149; org.apache.solr.core.SolrCore; created json: solr.JSONResponseWriter
INFO  - 2014-04-22 12:00:53.149; org.apache.solr.core.SolrCore; adding lazy queryResponseWriter: solr.VelocityResponseWriter
INFO  - 2014-04-22 12:00:53.150; org.apache.solr.core.SolrCore; created velocity: solr.VelocityResponseWriter
INFO  - 2014-04-22 12:00:53.153; org.apache.solr.core.SolrCore; created xslt: solr.XSLTResponseWriter
INFO  - 2014-04-22 12:00:53.153; org.apache.solr.response.XSLTResponseWriter; xsltCacheLifetimeSeconds=5
INFO  - 2014-04-22 12:00:53.231; org.apache.solr.core.SolrCore; no updateRequestProcessorChain defined as default, creating implicit default
INFO  - 2014-04-22 12:00:53.239; org.apache.solr.core.RequestHandlers; created /select: solr.SearchHandler
INFO  - 2014-04-22 12:00:53.239; org.apache.solr.core.RequestHandlers; created /query: solr.SearchHandler
INFO  - 2014-04-22 12:00:53.241; org.apache.solr.core.RequestHandlers; created /get: solr.RealTimeGetHandler
INFO  - 2014-04-22 12:00:53.241; org.apache.solr.core.RequestHandlers; created /browse: solr.SearchHandler
INFO  - 2014-04-22 12:00:53.243; org.apache.solr.core.RequestHandlers; created /update: solr.UpdateRequestHandler
INFO  - 2014-04-22 12:00:53.243; org.apache.solr.core.RequestHandlers; created /update/json: solr.UpdateRequestHandler
INFO  - 2014-04-22 12:00:53.244; org.apache.solr.core.RequestHandlers; created /update/csv: solr.UpdateRequestHandler
INFO  - 2014-04-22 12:00:53.244; org.apache.solr.core.RequestHandlers; adding lazy requestHandler: solr.extraction.ExtractingRequestHandler
INFO  - 2014-04-22 12:00:53.244; org.apache.solr.core.RequestHandlers; created /update/extract: solr.extraction.ExtractingRequestHandler
INFO  - 2014-04-22 12:00:53.244; org.apache.solr.core.RequestHandlers; adding lazy requestHandler: solr.FieldAnalysisRequestHandler
INFO  - 2014-04-22 12:00:53.245; org.apache.solr.core.RequestHandlers; created /analysis/field: solr.FieldAnalysisRequestHandler
INFO  - 2014-04-22 12:00:53.245; org.apache.solr.core.RequestHandlers; adding lazy requestHandler: solr.DocumentAnalysisRequestHandler
INFO  - 2014-04-22 12:00:53.245; org.apache.solr.core.RequestHandlers; created /analysis/document: solr.DocumentAnalysisRequestHandler
INFO  - 2014-04-22 12:00:53.246; org.apache.solr.core.RequestHandlers; created /admin/: solr.admin.AdminHandlers
INFO  - 2014-04-22 12:00:53.248; org.apache.solr.core.RequestHandlers; created /admin/ping: solr.PingRequestHandler
INFO  - 2014-04-22 12:00:53.249; org.apache.solr.core.RequestHandlers; created /debug/dump: solr.DumpRequestHandler
INFO  - 2014-04-22 12:00:53.257; org.apache.solr.core.RequestHandlers; created /replication: solr.ReplicationHandler
INFO  - 2014-04-22 12:00:53.257; org.apache.solr.core.RequestHandlers; adding lazy requestHandler: solr.SearchHandler
INFO  - 2014-04-22 12:00:53.257; org.apache.solr.core.RequestHandlers; created /spell: solr.SearchHandler
INFO  - 2014-04-22 12:00:53.257; org.apache.solr.core.RequestHandlers; adding lazy requestHandler: solr.SearchHandler
INFO  - 2014-04-22 12:00:53.257; org.apache.solr.core.RequestHandlers; created /suggest: solr.SearchHandler
INFO  - 2014-04-22 12:00:53.257; org.apache.solr.core.RequestHandlers; adding lazy requestHandler: solr.SearchHandler
INFO  - 2014-04-22 12:00:53.258; org.apache.solr.core.RequestHandlers; created /tvrh: solr.SearchHandler
INFO  - 2014-04-22 12:00:53.258; org.apache.solr.core.RequestHandlers; adding lazy requestHandler: solr.SearchHandler
INFO  - 2014-04-22 12:00:53.258; org.apache.solr.core.RequestHandlers; created /terms: solr.SearchHandler
INFO  - 2014-04-22 12:00:53.258; org.apache.solr.core.RequestHandlers; adding lazy requestHandler: solr.SearchHandler
INFO  - 2014-04-22 12:00:53.258; org.apache.solr.core.RequestHandlers; created /elevate: solr.SearchHandler
INFO  - 2014-04-22 12:00:53.282; org.apache.solr.handler.loader.XMLLoader; xsltCacheLifetimeSeconds=60
INFO  - 2014-04-22 12:00:53.283; org.apache.solr.handler.loader.XMLLoader; xsltCacheLifetimeSeconds=60
INFO  - 2014-04-22 12:00:53.284; org.apache.solr.handler.loader.XMLLoader; xsltCacheLifetimeSeconds=60
INFO  - 2014-04-22 12:00:53.298; org.apache.solr.update.CommitTracker; Hard AutoCommit: if uncommited for 15000ms; 
INFO  - 2014-04-22 12:00:53.298; org.apache.solr.update.CommitTracker; Soft AutoCommit: disabled
INFO  - 2014-04-22 12:00:53.337; org.apache.solr.core.SolrDeletionPolicy; SolrDeletionPolicy.onInit: commits: num=1
	commit{dir=NRTCachingDirectory(NIOFSDirectory@/Users/ssdeepa/misc/videos/solr-4.7.2/example/solr/collection1/data/index lockFactory=NativeFSLockFactory@/Users/ssdeepa/misc/videos/solr-4.7.2/example/solr/collection1/data/index; maxCacheMB=48.0 maxMergeSizeMB=4.0),segFN=segments_1,generation=1}
INFO  - 2014-04-22 12:00:53.338; org.apache.solr.core.SolrDeletionPolicy; newest commit generation = 1
INFO  - 2014-04-22 12:00:53.343; org.apache.solr.search.SolrIndexSearcher; Opening Searcher@7d6ebd2a[collection1] main
INFO  - 2014-04-22 12:00:53.347; org.apache.solr.handler.component.SpellCheckComponent; Initializing spell checkers
INFO  - 2014-04-22 12:00:53.352; org.apache.solr.spelling.DirectSolrSpellChecker; init: {name=default,field=text,classname=solr.DirectSolrSpellChecker,distanceMeasure=internal,accuracy=0.5,maxEdits=2,minPrefix=1,maxInspections=5,minQueryLength=4,maxQueryFrequency=0.01}
INFO  - 2014-04-22 12:00:53.357; org.apache.solr.handler.component.SpellCheckComponent; No queryConverter defined, using default converter
INFO  - 2014-04-22 12:00:53.358; org.apache.solr.handler.component.SuggestComponent; Initializing SuggestComponent
INFO  - 2014-04-22 12:00:53.359; org.apache.solr.spelling.suggest.SolrSuggester; init: {name=mySuggester,lookupImpl=FuzzyLookupFactory,dictionaryImpl=DocumentDictionaryFactory,field=cat,weightField=price,suggestAnalyzerFieldType=string}
INFO  - 2014-04-22 12:00:53.371; org.apache.solr.spelling.suggest.SolrSuggester; Dictionary loaded with params: {name=mySuggester,lookupImpl=FuzzyLookupFactory,dictionaryImpl=DocumentDictionaryFactory,field=cat,weightField=price,suggestAnalyzerFieldType=string}
INFO  - 2014-04-22 12:00:53.373; org.apache.solr.handler.component.QueryElevationComponent; Loading QueryElevation from: /Users/ssdeepa/misc/videos/solr-4.7.2/example/solr/collection1/conf/elevate.xml
INFO  - 2014-04-22 12:00:53.406; org.apache.solr.handler.ReplicationHandler; Commits will be reserved for  10000
INFO  - 2014-04-22 12:00:53.406; org.apache.solr.core.QuerySenderListener; QuerySenderListener sending requests to Searcher@7d6ebd2a[collection1] main{StandardDirectoryReader(segments_1:1:nrt)}
INFO  - 2014-04-22 12:00:53.407; org.apache.solr.core.CoreContainer; registering core: collection1
INFO  - 2014-04-22 12:00:53.411; org.apache.solr.servlet.SolrDispatchFilter; user.dir=/Users/ssdeepa/misc/videos/solr-4.7.2/example
INFO  - 2014-04-22 12:00:53.411; org.apache.solr.servlet.SolrDispatchFilter; SolrDispatchFilter.init() done
ERROR - 2014-04-22 12:00:53.432; org.apache.solr.common.SolrException; org.apache.solr.common.SolrException: undefined field text
	at org.apache.solr.schema.IndexSchema.getDynamicFieldType(IndexSchema.java:1241)
	at org.apache.solr.schema.IndexSchema$SolrQueryAnalyzer.getWrappedAnalyzer(IndexSchema.java:419)
	at org.apache.lucene.analysis.AnalyzerWrapper.initReader(AnalyzerWrapper.java:117)
	at org.apache.lucene.analysis.Analyzer.tokenStream(Analyzer.java:178)
	at org.apache.lucene.util.QueryBuilder.createFieldQuery(QueryBuilder.java:207)
	at org.apache.solr.parser.SolrQueryParserBase.newFieldQuery(SolrQueryParserBase.java:375)
	at org.apache.solr.parser.SolrQueryParserBase.getFieldQuery(SolrQueryParserBase.java:743)
	at org.apache.solr.parser.SolrQueryParserBase.handleBareTokenQuery(SolrQueryParserBase.java:542)
	at org.apache.solr.parser.QueryParser.Term(QueryParser.java:299)
	at org.apache.solr.parser.QueryParser.Clause(QueryParser.java:185)
	at org.apache.solr.parser.QueryParser.Query(QueryParser.java:107)
	at org.apache.solr.parser.QueryParser.TopLevelQuery(QueryParser.java:96)
	at org.apache.solr.parser.SolrQueryParserBase.parse(SolrQueryParserBase.java:152)
	at org.apache.solr.search.LuceneQParser.parse(LuceneQParser.java:50)
	at org.apache.solr.search.QParser.getQuery(QParser.java:141)
	at org.apache.solr.handler.component.QueryComponent.prepare(QueryComponent.java:145)
	at org.apache.solr.handler.component.SearchHandler.handleRequestBody(SearchHandler.java:196)
	at org.apache.solr.handler.RequestHandlerBase.handleRequest(RequestHandlerBase.java:135)
	at org.apache.solr.core.SolrCore.execute(SolrCore.java:1916)
	at org.apache.solr.core.QuerySenderListener.newSearcher(QuerySenderListener.java:64)
	at org.apache.solr.core.SolrCore$5.call(SolrCore.java:1695)
	at java.util.concurrent.FutureTask.run(FutureTask.java:262)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
	at java.lang.Thread.run(Thread.java:744)

INFO  - 2014-04-22 12:00:53.433; org.apache.solr.core.SolrCore; [collection1] webapp=null path=null params={event=firstSearcher&q=static+firstSearcher+warming+in+solrconfig.xml&distrib=false} status=400 QTime=24 
INFO  - 2014-04-22 12:00:53.434; org.apache.solr.core.QuerySenderListener; QuerySenderListener done.
INFO  - 2014-04-22 12:00:53.434; org.apache.solr.handler.component.SpellCheckComponent$SpellCheckerListener; Loading spell index for spellchecker: default
